shot_55.shot	cue=yellow	aim=269.8	speed=2.09	eng=+36	fol=+3	cue_rms=127	obj_rms=195	pen=0.00	x01@0.16 r1-y@0.46 r0-y@0.61 r1+x@0.62 r0-x@3.31 r1+y@3.57 r0+y@3.70 x02@4.89 x12@6.40
shot_56.shot	cue=yellow	aim=2.8	speed=3.72	eng=+36	fol=+17	cue_rms=176	obj_rms=177	pen=0.00	x02@0.22 r2+x@0.74 r0+y@0.83 r0+x@1.17 r2-y@1.29 r0-y@2.50 r2-x@3.51 x02@3.85 r2-x@4.36 r0+y@4.67 r0-y@8.03
shot_57.shot	cue=white	aim=133.9	speed=2.99	eng=-16	fol=+17	cue_rms=280	obj_rms=881	pen=0.00	x02@0.43 r2+y@0.53 x02@0.67 r2-x@1.02 r0-x@1.05 r0-y@1.92 r0+y@5.34
shot_58.shot	cue=yellow	aim=130.6	speed=3.00	eng=-33	fol=-14	cue_rms=96	obj_rms=108	pen=0.02	r0+y@0.46 r0-x@0.52 r0-y@1.58 x01@2.66 x02@2.98 r2+y@3.27 r0+x@3.49 x02@3.55 r1+x@3.85 r0+x@4.12 r2+y@4.26
shot_59.shot	cue=yellow	aim=241.0	speed=3.84	eng=-20	fol=-35	cue_rms=165	obj_rms=154	pen=0.00	x01@0.08 r1-y@0.20 r1+y@0.82 r0+y@1.78 r1-y@1.87 r0-x@3.13 r1+y@3.79 r0-y@4.76 r1-y@9.04 x02@11.50 r2+x@12.53
shot_60.shot	cue=white	aim=131.5	speed=3.28	eng=-33	fol=+3	cue_rms=52	obj_rms=119	pen=0.05	r0+y@0.62 r0-x@1.27 r0-y@1.68 r0+y@3.34 x01@3.70 x02@3.81 r1+x@3.92 r0+x@3.95 x02@4.06 r2+y@4.66
shot_62.shot	cue=white	aim=344.8	speed=2.14	eng=+26	fol=+64	cue_rms=343	obj_rms=1238	pen=0.03	x02@0.14 r0+x@0.18 r2+x@0.60 r2+y@0.91 r0-y@1.29 r0-x@2.24 r0+y@3.25 r0+x@6.25 r0-y@6.42 r0+y@14.70
shot_63.shot	cue=yellow	aim=209.6	speed=3.93	eng=-0	fol=+33	cue_rms=163	obj_rms=244	pen=0.05	r0-y@0.14 r0-x@0.87 r0+y@1.25 x02@1.41 x01@1.58 r2+x@3.08 r1-y@3.50 r2+y@4.99 r2-x@10.00
shot_64.shot	cue=yellow	aim=31.3	speed=3.56	eng=+39	fol=+0	cue_rms=69	obj_rms=120	pen=0.00	x01@0.21 r0+y@0.50 r1+x@0.71 r0+x@1.25 r0-y@1.83 r1-x@3.57 r0+y@4.10 x02@5.18 r2-x@6.10 r0-x@6.48
shot_65.shot	cue=yellow	aim=0.7	speed=3.24	eng=+20	fol=-0	cue_rms=87	obj_rms=72	pen=0.00	x01@0.95 r0+x@1.09 r1+x@1.16 r0-y@1.46 r1+y@2.35 r0+y@3.91 r0-x@4.20 r1-y@8.91
shot_66.shot	cue=white	aim=39.3	speed=3.32	eng=+49	fol=+5	cue_rms=144	obj_rms=141	pen=0.12	x01@0.51 r0+y@0.67 r0+x@1.35 r0-y@1.69 r1+x@3.21 r0+y@3.24 r0-x@3.75 x02@4.08 r1-y@7.93
shot_67.shot	cue=white	aim=48.7	speed=3.43	eng=+8	fol=-23	cue_rms=88	obj_rms=20	pen=0.02	x02@0.20 r0+y@0.38 r2+y@0.52 r0+x@1.46 r0-y@1.80 r0+y@3.96 r0-x@5.75
shot_68.shot	cue=yellow	aim=170.2	speed=3.59	eng=+0	fol=-50	cue_rms=258	obj_rms=129	pen=0.02	x01@0.38 r0-x@0.76 x02@0.89 r0-y@1.12 r1+y@1.36 r1-x@3.26 r0+x@3.68 r1-y@4.58 r0+y@4.90 x01@8.67
shot_69.shot	cue=white	aim=59.1	speed=2.53	eng=-36	fol=-2	cue_rms=45	obj_rms=3	pen=0.00	r0+y@0.73 r0-y@2.30 r0+y@5.59
shot_70.shot	cue=yellow	aim=7.0	speed=2.39	eng=-37	fol=+34	cue_rms=178	obj_rms=48	pen=0.12	x01@0.89 r1+x@0.97 x01@1.05 r0+y@2.43 r0-x@4.34 r0-y@7.39
shot_71.shot	cue=white	aim=195.3	speed=2.98	eng=+3	fol=+36	cue_rms=186	obj_rms=110	pen=0.00	x01@0.15 r1-y@0.46 r0-x@1.20 r1+y@2.46 r0+y@2.47 r0+x@3.30 x01@6.48 r1-y@7.19 x01@7.91 r1-x@9.41
shot_72.shot	cue=yellow	aim=338.2	speed=2.38	eng=-36	fol=-6	cue_rms=192	obj_rms=129	pen=0.02	x01@0.13 r1-y@0.20 r1+y@2.02 r0+x@2.09 r0+y@2.82 x02@6.02 r1-y@6.26 r2-y@6.34 r2-x@6.68 x02@7.00 r0-y@7.97 r0-x@8.25
shot_73.shot	cue=white	aim=138.6	speed=3.38	eng=-36	fol=+1	cue_rms=178	obj_rms=181	pen=0.02	x02@0.19 r0-x@0.36 r2+y@0.59 r0-y@1.35 r2-y@2.02 r0+x@2.73 r0+y@4.45 r2+y@4.87 r0-x@8.13 r0-y@9.63
